age,income,tenure,district,profit15,online15,billpay15,profit16,online16,billpay16
2,6,5.5,2,283,0,0,NA,NA,NA
4,5,8.58,2,172,0,0,283,0,0
6,9,14.41,2,87,0,0,NA,NA,NA
6,5,20.58,1,244,0,0,257,0,0
2,9,4.75,2,-59,0,0,-57,0,0
4,5,3.75,1,20,0,0,-34,0,0
7,8,16.83,2,236,0,0,234,0,0
4,9,5.91,2,-41,0,0,2,0,0
2,4,3.08,2,-96,0,0,-126,0,0
4,6,14.75,2,-55,0,0,-85,0,0
3,5,3.5,2,191,0,0,158,0,0
7,6,3.5,2,-15,0,0,74,0,0
4,7,25.5,3,-111,0,0,-104,0,0
3,9,6.25,2,344,0,0,284,0,0
3,1,16.08,2,-21,0,0,-37,0,0
6,2,15.16,2,895,0,0,917,0,0
7,8,1.91,2,-19,0,0,54,0,0
3,7,1.16,2,387,0,0,563,1,0
4,7,12.83,2,32,0,0,5,0,0
1,2,4.5,2,-165,0,0,NA,NA,NA
1,8,2,2,-109,0,0,NA,NA,NA
3,4,21.33,2,924,0,0,NA,NA,NA
5,7,1.58,2,-27,0,0,-26,0,0
6,1,2.41,2,-57,0,0,-51,0,0
5,7,4.5,2,-84,0,0,NA,NA,NA
3,9,0.83,2,1,0,0,NA,NA,NA
2,1,1.91,2,13,0,0,NA,NA,NA
5,9,8,2,-21,0,0,-48,0,0
3,6,8.58,2,370,0,0,564,0,0
7,1,19.75,2,-53,0,0,-59,0,0
5,1,5.58,1,73,0,0,NA,NA,NA
6,7,8.83,2,114,0,0,154,0,0
2,1,4.83,2,-7,0,0,NA,NA,NA
2,7,2.41,2,-2,0,0,NA,NA,NA
7,6,2.83,3,-62,0,0,-62,0,0
3,9,0.83,2,2,0,0,NA,NA,NA
6,1,34.58,1,39,0,0,17,0,0
3,7,2.41,2,-25,0,0,-37,0,0
3,5,6.75,3,-35,0,0,100,0,0
5,7,28.16,2,5,0,0,42,0,0
2,9,1.25,2,654,1,0,391,1,0
3,7,11.33,2,-11,0,0,-298,1,1
2,9,2.41,2,214,0,0,56,0,0
2,9,8.75,2,16,0,0,66,0,0
2,6,9.66,1,10,0,0,65,0,0
4,7,9.83,2,103,0,0,-79,0,0
3,3,3.66,2,0,0,0,-38,0,0
3,7,10.41,2,482,0,0,NA,NA,NA
4,6,14.75,2,-94,0,0,-95,1,0
6,1,6.25,2,-160,0,0,-141,0,0
5,9,21.16,2,1094,1,1,378,1,0
4,4,3.41,1,-69,1,0,-27,1,0
3,6,4.08,2,-12,0,0,NA,NA,NA
5,3,2.66,2,-29,0,0,NA,NA,NA
4,6,15.75,2,195,0,0,576,0,0
3,3,11.75,3,117,0,0,145,0,0
6,7,12.5,3,41,0,0,50,0,0
1,3,0.91,2,-202,1,0,-193,1,0
6,1,1.91,2,-60,0,0,NA,NA,NA
4,5,25,2,328,0,0,364,0,0
5,5,0.25,2,-9,0,0,-1,0,0
5,6,23.5,2,27,0,0,26,0,0
7,3,22.33,2,302,0,0,NA,NA,NA
5,8,23.91,2,-118,0,0,-118,0,0
2,4,2.16,2,352,0,0,NA,NA,NA
7,1,11.25,1,-18,0,0,NA,NA,NA
5,6,4.16,2,-37,0,0,-58,1,0
4,9,25.5,2,56,0,0,-92,0,0
4,7,11.75,2,-22,0,0,124,0,0
3,6,8,2,238,0,0,289,0,0
2,2,3.08,3,-27,0,0,-15,0,0
3,9,4.08,2,256,1,0,736,1,0
4,9,16.33,2,312,0,0,217,0,0
4,6,5.08,2,-12,0,0,-92,1,0
2,1,6.41,3,-174,0,0,-34,0,0
3,9,15.08,2,321,0,0,451,1,0
7,1,3.33,3,-30,0,0,-29,0,0
5,5,24.33,1,120,0,0,241,0,0
5,6,8.83,2,469,1,0,381,1,0
2,5,10.75,2,-23,0,0,-14,0,0
4,6,15.66,2,429,0,0,519,1,1
5,7,28.66,3,37,0,0,92,0,0
6,8,29.83,2,151,0,0,180,0,0
4,6,6.91,2,-52,0,0,-65,0,0
5,6,31.33,2,36,0,0,114,0,0
5,9,4.5,2,-3,0,0,NA,NA,NA
4,9,5.5,2,-19,0,0,-20,1,0
4,9,15.75,2,1386,0,0,3137,0,0
2,8,5.83,2,171,1,0,NA,NA,NA
2,1,3.5,3,-2,1,1,NA,NA,NA
6,6,10.5,2,-58,0,0,NA,NA,NA
3,6,16.66,3,48,0,0,68,0,0
5,7,28.91,2,372,0,0,378,0,0
7,8,19.91,2,7,0,0,5,0,0
7,3,1.66,3,28,0,0,-5,0,0
4,1,4.25,2,-29,0,0,NA,NA,NA
2,2,1.16,2,-100,1,0,-105,1,0
7,7,38.16,2,77,0,0,82,0,0
4,9,3.58,2,20,0,0,-18,0,0
7,8,1,2,285,0,0,189,0,0
6,7,23.91,2,60,0,0,54,0,0
4,9,3.75,2,42,0,0,-36,0,0
4,3,20.66,3,126,0,0,184,0,0
3,4,9.16,2,-64,0,0,29,0,0
7,8,9.5,2,506,0,0,489,0,0
6,6,11,2,-26,0,0,8,0,0
3,6,4.41,2,130,0,0,6,1,0
2,3,1.91,2,-6,0,0,-46,0,0
3,6,4.16,2,-31,0,0,NA,NA,NA
7,6,36.41,3,-10,0,0,18,0,0
7,1,20.75,1,39,0,0,34,0,0
4,7,10.75,2,-63,0,0,-89,0,0
4,7,20.91,3,-31,0,0,NA,NA,NA
5,7,5.25,2,13,0,0,NA,NA,NA
3,6,5,2,-56,0,0,137,0,0
1,9,3.91,2,-6,0,0,NA,NA,NA
5,4,5.5,2,16,0,0,-25,0,0
6,4,33.33,1,1018,0,0,1317,0,0
3,4,6.16,3,-49,0,0,NA,NA,NA
4,6,12.75,2,13,1,0,555,1,0
7,2,3.75,3,-15,0,0,-44,0,0
2,6,6.08,2,26,1,0,317,1,0
1,9,6.16,3,-61,0,0,-43,0,0
2,7,7.91,2,212,0,0,293,0,0
5,6,9.91,2,-137,0,0,-71,0,0
7,5,25.58,2,970,0,0,NA,NA,NA
3,5,6.08,2,151,0,0,83,0,0
7,9,19.75,2,1381,0,0,1037,0,0
3,1,2.83,2,-30,0,0,NA,NA,NA
5,9,26.41,1,-99,0,0,-83,0,0
1,2,2.41,3,86,1,0,19,1,0
5,4,7,3,41,0,0,-10,0,0
2,4,1.91,2,39,0,0,68,0,0
5,6,24.58,2,851,0,0,742,0,0
2,8,9.58,2,-54,1,0,-63,1,0
1,2,4.75,3,-19,0,0,35,0,0
1,3,0.33,2,13,0,0,-8,0,0
4,4,15.33,2,-132,0,0,-85,0,0
6,7,26.08,2,-46,0,0,-50,0,0
7,5,1.66,2,159,0,0,174,0,0
3,8,4.16,2,-3,0,0,-3,0,0
3,8,6.25,1,124,1,0,NA,NA,NA
2,6,9.66,2,-12,0,0,98,0,0
3,7,8.91,2,81,0,0,82,1,0
2,8,2.58,2,-28,0,0,356,0,0
6,1,0.58,1,36,0,0,34,0,0
7,3,6.41,2,-35,0,0,-17,0,0
3,9,7.83,2,95,0,0,780,1,0
7,4,18.41,2,251,0,0,385,0,0
3,6,1.08,2,-64,1,0,83,1,1
7,6,31.83,2,85,0,0,454,0,0
3,6,2.58,2,-87,0,0,NA,NA,NA
4,6,18.83,3,655,0,0,-29,0,0
3,9,8.25,2,1056,0,0,835,1,0
2,7,9.75,2,-2,0,0,NA,NA,NA
2,6,4.5,2,256,0,0,198,0,0
5,4,2.41,2,440,0,0,301,0,0
4,6,1.58,2,-8,0,0,-13,0,0
7,8,3.75,2,3,0,0,180,0,0
3,4,8.66,1,320,0,0,351,0,0
2,2,2.75,3,16,0,0,4,0,0
2,1,3,2,122,0,0,123,0,0
4,4,13.75,3,-63,1,0,41,1,0
2,9,2.41,2,172,0,0,53,0,0
5,6,20.66,3,89,0,0,49,0,0
4,7,14.08,2,91,0,0,-49,0,0
7,8,11.83,2,319,0,0,411,0,0
6,4,13.58,3,496,0,0,353,1,0
5,9,4,2,-29,0,0,-34,0,0
4,5,4.33,3,-181,0,0,-93,1,0
3,6,6.91,3,-27,0,0,-22,0,0
2,5,4.41,2,-27,1,0,-22,0,0
3,5,1.91,2,-15,0,0,-17,0,0
4,4,3.91,2,98,0,0,237,0,0
2,7,4.25,2,-130,0,0,23,0,0
3,9,1.5,2,-17,1,0,-50,1,0
3,6,2,2,40,0,0,29,0,0
2,8,11.91,2,23,0,0,11,0,0
2,6,1.41,2,-74,0,0,NA,NA,NA
5,5,30.08,2,236,0,0,-46,0,0
3,7,8.25,2,-46,0,0,32,0,0
3,1,4,2,75,0,0,116,0,0
2,5,9.5,2,-27,0,0,-26,0,0
6,7,30,2,880,0,0,1025,0,0
3,9,14.5,2,10,0,0,-31,0,0
5,7,21.58,1,-70,0,0,-67,0,0
2,6,13.66,2,26,0,0,6,1,0
1,1,0.41,2,96,0,0,133,0,0
2,1,4.25,2,1,0,0,NA,NA,NA
6,1,9.66,2,250,1,0,122,1,0
2,4,4.33,2,-31,0,0,-38,0,0
6,7,27.25,2,183,0,0,128,0,0
7,9,31.41,2,52,0,0,1460,0,0
6,9,16.25,2,120,0,0,89,0,0
6,6,16.83,2,1148,0,0,129,0,0
3,5,6.33,3,-54,0,0,NA,NA,NA
4,6,11.16,3,1267,0,0,1598,0,0
5,8,20.83,3,-75,0,0,131,0,0
2,7,7,2,-108,0,0,-155,1,0
1,3,2.66,2,-132,0,0,NA,NA,NA
4,6,4.66,2,-48,0,0,-14,0,0
5,6,1.41,2,27,0,0,NA,NA,NA
3,9,18.33,2,7,0,0,NA,NA,NA
6,3,9.16,2,-21,0,0,-7,0,0
5,9,2.16,2,1046,0,0,1013,0,0
3,7,4.25,1,-3,0,0,123,0,0
3,7,16.25,2,116,0,0,325,0,0
7,7,17.58,2,75,0,0,NA,NA,NA
6,5,5,2,54,0,0,NA,NA,NA
4,5,7.66,2,193,1,0,2087,1,0
5,6,24.75,2,126,0,0,22,0,0
4,9,18.33,2,-42,0,0,-56,0,0
2,8,4,2,35,0,0,NA,NA,NA
3,1,2.91,2,-12,0,0,0,0,0
2,5,6.5,2,872,1,0,737,1,1
1,6,11.41,2,-28,0,0,-44,0,0
3,6,7.5,2,0,0,0,38,0,0
3,3,1.5,2,-42,0,0,14,0,0
5,9,16.5,2,452,1,1,582,1,0
6,5,6.75,2,-31,0,0,-31,0,0
4,9,0.66,2,-3,0,0,NA,NA,NA
4,2,4.75,2,-86,0,0,NA,NA,NA
2,4,2.75,2,10,0,0,10,0,0
5,6,5.58,2,-61,0,0,-55,0,0
3,9,11,2,-28,0,0,613,0,0
3,3,4.25,2,224,1,0,NA,NA,NA
4,9,0.83,2,0,0,0,11,0,0
1,6,6.41,3,14,0,0,13,1,0
3,5,6.33,2,-132,0,0,-46,0,0
7,6,1.75,2,-83,0,0,-83,0,0
6,7,1.25,1,-22,0,0,-12,0,0
4,6,12.91,1,-91,1,0,NA,NA,NA
6,8,14.66,1,49,0,0,96,0,0
3,7,20.83,2,150,0,0,239,0,0
5,9,15.08,2,484,0,0,113,0,0
6,1,8.83,1,37,0,0,58,0,0
2,4,4.58,1,-52,0,0,-27,0,0
2,7,27.83,2,-112,1,0,-16,1,0
4,9,11.08,2,123,0,0,152,0,0
3,4,3.66,1,-148,0,0,-42,0,0
2,4,2.33,2,120,0,0,119,0,0
2,6,2.25,2,-8,1,0,-7,1,0
6,1,3.5,2,-55,0,0,30,0,0
3,6,22.66,2,45,1,1,104,1,0
7,6,19.66,3,6,0,0,4,0,0
4,5,22.08,2,-134,1,0,84,1,1
4,6,1.33,2,-28,0,0,NA,NA,NA
7,7,3.83,2,-11,0,0,-2,0,0
7,1,9.33,1,-99,0,0,-91,0,0
4,7,1.25,2,100,0,0,-71,0,0
3,3,7.58,3,60,0,0,87,0,0
6,5,16,3,0,0,0,9,0,0
3,5,3.58,2,-11,1,0,-48,1,0
4,7,7.08,2,-2,0,0,-2,0,0
3,1,0.83,2,40,0,0,12,0,0
3,3,3.66,2,-75,1,0,44,1,0
2,1,2.16,1,-55,0,0,35,0,0
2,5,11.33,3,-43,0,0,-50,0,0
4,6,13,2,333,0,0,335,1,1
5,3,11.91,1,131,0,0,-91,0,0
4,3,8.83,2,140,0,0,155,0,0
4,3,4.41,2,-33,0,0,-47,0,0
4,3,3.58,2,3,0,0,6,0,0
5,4,16.58,2,-30,0,0,-4,0,0
1,3,6.66,2,207,0,0,192,0,0
5,6,25.16,2,56,0,0,148,0,0
3,4,6.66,2,40,0,0,559,0,0
3,8,22.66,2,435,1,0,NA,NA,NA
6,3,27.75,2,161,0,0,65,0,0
2,9,0.75,2,-6,0,0,14,0,0
4,1,11.58,2,16,0,0,11,0,0
6,1,1.5,2,-75,0,0,-75,0,0
4,7,7.33,3,-105,0,0,-10,0,0
6,3,14.5,2,29,0,0,47,0,0
2,7,9.58,2,333,1,0,211,1,0
4,6,20.33,2,352,0,0,442,0,0
7,5,27.75,2,29,0,0,21,0,0
5,6,23.08,2,54,0,0,118,0,0
4,4,3.58,1,89,0,0,-38,0,0
2,1,6.41,2,-3,0,0,-3,0,0
7,2,16.41,2,-30,0,0,-81,0,0
6,8,10.91,2,68,0,0,NA,NA,NA
1,1,1.25,2,-24,0,0,-27,0,0
4,3,7.41,2,1428,1,0,90,1,1
7,9,11.91,2,-95,1,0,NA,NA,NA
2,7,33.33,2,9,1,0,140,1,0
7,4,31.83,2,384,0,0,NA,NA,NA
5,4,1.5,2,-68,0,0,-143,0,0
2,3,3.66,2,-65,0,0,NA,NA,NA
4,5,22.58,1,-16,0,0,-35,0,0
2,9,2.25,1,-86,0,0,-31,0,0
3,4,11.41,2,89,0,0,93,0,0
7,1,29.75,3,479,0,0,606,0,0
1,6,0.5,2,-34,0,0,-8,0,0
6,4,21.66,2,-42,0,0,-42,0,0
1,1,1.66,2,-3,0,0,NA,NA,NA
3,9,6,2,1562,0,0,2172,0,0
4,9,25.5,2,264,0,0,-24,0,0
5,1,3.25,1,-71,0,0,NA,NA,NA
4,7,17.66,2,368,0,0,293,0,0
6,6,1.66,2,-67,0,0,NA,NA,NA
1,7,3.75,3,-71,0,0,244,0,0
4,7,4.66,2,271,0,0,506,1,0
4,6,3.91,2,-36,0,0,-32,0,0
2,6,12.58,2,-105,0,0,-141,0,0
4,7,6.41,2,415,0,0,355,1,0
7,9,28.41,2,523,0,0,168,0,0
3,6,8,2,174,1,0,404,1,0
3,5,6.66,2,-4,0,0,-21,1,0
3,7,3.5,2,62,0,0,10,0,0
6,6,34.66,3,8,1,0,121,0,0
3,5,12.41,2,483,0,0,553,0,0
7,4,16.16,2,-3,0,0,114,0,0
2,6,6.66,2,-1,0,0,-26,0,0
5,6,14.16,1,-92,0,0,-95,0,0
5,3,4.41,2,-90,0,0,-48,1,0
7,2,40,3,401,0,0,163,1,0
3,5,14.66,2,66,0,0,-40,1,0
3,1,2.83,2,-31,0,0,-29,1,0
7,2,21.25,2,-184,0,0,-118,0,0
2,9,5.41,2,-60,0,0,-59,0,0
7,3,10.5,3,112,0,0,96,0,0
7,6,12.33,2,972,0,0,NA,NA,NA
3,9,10.58,2,1171,1,0,1655,1,0
7,2,17,2,60,0,0,65,0,0
4,7,1.33,2,40,0,0,58,0,0
7,3,17,1,-11,0,0,-25,0,0
2,8,7.41,2,-3,0,0,NA,NA,NA
7,1,8.58,2,0,0,0,-26,0,0
3,2,6,2,-61,1,0,-30,1,0
6,4,28.83,1,242,0,0,NA,NA,NA
5,1,3.66,2,-42,0,0,-63,0,0
6,5,36.66,1,-42,0,0,176,0,0
2,5,10.91,3,-43,0,0,158,0,0
3,9,2.5,2,837,0,0,554,0,0
3,9,11.41,2,183,0,0,415,0,0
5,5,7.91,3,-117,0,0,-43,0,0
3,6,8.33,2,126,0,0,-88,0,0
3,7,14.25,2,155,0,0,202,0,0
3,6,1.75,3,-78,0,0,-16,0,0
3,7,19.08,2,226,1,0,205,1,0
7,6,32.41,3,-139,0,0,-141,0,0
1,7,3.66,3,-40,0,0,-29,0,0
5,6,20.16,2,-135,0,0,-120,0,0
5,6,16.41,2,-88,0,0,NA,NA,NA
5,8,7.41,2,170,0,0,399,0,0
3,4,9.91,3,-114,0,0,-140,0,0
2,4,6.58,2,38,1,0,NA,NA,NA
3,6,4.16,2,-144,0,0,-109,0,0
6,6,25.25,2,355,0,0,457,0,0
3,3,2.83,2,-2,0,0,-2,0,0
4,1,18.08,2,58,0,0,36,0,0
6,4,12.5,3,-11,0,0,2,0,0
2,7,1.08,2,207,1,0,NA,NA,NA
4,7,12.41,2,368,0,0,94,0,0
3,7,9,3,64,0,0,294,0,0
4,1,15.08,2,-16,0,0,-14,0,0
7,2,9.83,3,94,0,0,107,1,0
4,7,3.25,2,3,0,0,-10,0,0
1,2,2.5,2,-13,0,0,NA,NA,NA
7,5,9.66,2,94,0,0,-31,0,0
3,7,4.41,2,-101,0,0,NA,NA,NA
3,1,5.33,2,201,0,0,49,0,0
4,1,12.41,1,77,0,0,200,0,0
4,7,3.83,2,-10,0,0,17,0,0
5,9,28.25,2,431,0,0,287,0,0
4,6,0.5,2,-32,0,0,NA,NA,NA
6,5,14.83,2,-16,0,0,-2,0,0
2,5,5.75,2,-69,0,0,-75,0,0
5,6,9.16,2,74,1,1,76,1,0
2,6,7.66,2,138,0,0,NA,NA,NA
5,9,29.66,2,346,0,0,93,0,0
4,8,4.66,2,-79,0,0,-83,0,0
4,4,2.25,2,-88,0,0,-91,0,0
3,5,14.58,2,-143,1,0,-160,1,0
5,1,22.83,2,1355,1,0,2477,1,0
3,9,7.33,1,-56,0,0,NA,NA,NA
3,6,13.5,2,880,0,0,401,0,0
4,5,6.75,2,-57,1,0,308,1,0
3,6,2.33,2,-57,0,0,-27,0,0
4,4,2.25,2,-116,0,0,-72,0,0
2,6,2.16,2,-30,0,0,NA,NA,NA
6,6,2.91,2,228,0,0,161,0,0
4,6,12,3,205,0,0,283,0,0
5,6,2.5,1,-53,0,0,-46,0,0
3,6,2.33,2,288,0,0,275,0,0
4,9,3.5,3,17,0,0,-64,0,0
4,7,15.91,2,56,0,0,56,0,0
5,1,0.33,2,-67,0,0,NA,NA,NA
2,7,6.08,2,242,0,0,294,0,0
4,9,3.66,2,-1,0,0,74,1,0
4,9,6.25,2,223,0,0,66,0,0
5,7,0.83,2,14,0,0,3,0,0
5,1,3.08,1,16,0,0,3,1,1
6,1,2.41,2,-84,0,0,NA,NA,NA
2,4,1,2,-25,0,0,NA,NA,NA
4,6,10.91,2,-45,0,0,18,0,0
2,3,0.33,2,16,0,0,NA,NA,NA
5,9,20.5,2,7,0,0,NA,NA,NA
3,3,0.41,3,-109,0,0,31,0,0
7,4,4.33,2,670,0,0,705,0,0
3,3,13.83,2,-44,0,0,21,0,0
6,4,0.66,2,-58,0,0,-56,0,0
4,7,2.83,2,13,0,0,15,0,0
7,1,15,2,233,0,0,646,0,0
2,7,8.16,2,-30,0,0,NA,NA,NA
5,9,6.58,2,305,0,0,348,0,0
7,3,17.58,2,-116,0,0,-89,0,0
3,6,15.33,2,198,0,0,410,0,0
6,4,15.41,2,253,0,0,312,0,0
3,5,0.16,2,33,0,0,NA,NA,NA
3,1,3,2,-2,0,0,NA,NA,NA
6,4,14.66,2,-55,0,0,-71,0,0
5,9,3.66,2,-95,0,0,NA,NA,NA
4,7,23.41,2,126,0,0,184,1,0
5,1,4.08,1,361,0,0,-31,0,0
3,5,5.5,2,231,0,0,166,1,0
4,3,13.66,1,-66,0,0,-86,0,0
4,1,4.66,1,-57,0,0,-58,0,0
5,5,3.16,2,-34,0,0,-59,0,0
3,6,14.83,2,-93,0,0,-103,0,0
2,8,7.33,2,5,1,0,284,1,0
4,7,12.91,2,-95,0,0,-95,0,0
4,6,28.83,2,590,0,0,777,0,0
1,1,3.91,3,275,0,0,104,1,0
2,7,4.25,2,-9,0,0,-12,0,0
1,8,6.41,3,-20,0,0,NA,NA,NA
3,3,14.08,2,-24,0,0,-117,0,0
7,2,8.83,2,677,0,0,34,0,0
4,6,2.08,2,269,0,0,281,0,0
6,4,1.66,2,-114,0,0,NA,NA,NA
2,7,6.91,2,-41,0,0,NA,NA,NA
3,6,18.66,2,406,0,0,208,0,0
3,7,6.25,2,84,0,0,59,0,0
3,5,5.41,2,33,1,0,139,1,0
3,3,9.66,2,-25,0,0,75,0,0
2,7,6.33,2,222,1,0,8,1,0
3,8,5,2,65,0,0,NA,NA,NA
2,4,8.91,3,-104,0,0,-87,1,0
7,1,37.16,1,1370,0,0,302,0,0
4,4,11.41,2,-17,0,0,-95,0,0
4,4,7.16,1,-100,0,0,24,0,0
4,8,7,2,46,0,0,60,0,0
4,9,5.91,2,174,0,0,NA,NA,NA
3,6,12.91,2,16,0,0,NA,NA,NA
7,7,8.58,2,333,0,0,80,0,0
2,4,5,2,-21,1,1,-177,1,1
7,6,11.75,2,222,0,0,NA,NA,NA
4,4,2,2,13,0,0,-9,0,0
5,3,6.08,2,102,0,0,424,1,0
7,6,26.41,2,-57,0,0,70,0,0
5,7,7.41,2,477,0,0,246,0,0
3,9,6.25,2,-34,0,0,-4,0,0
3,3,13.58,2,57,0,0,17,0,0
7,4,16.91,1,20,0,0,17,0,0
6,2,14.5,2,-156,0,0,NA,NA,NA
3,6,7.5,2,163,0,0,213,0,0
4,6,2.5,2,-7,0,0,111,0,0
5,7,5.5,2,-31,1,0,NA,NA,NA
7,6,14.41,2,-118,0,0,144,0,0
6,4,29.5,2,98,0,0,59,0,0
5,9,7.41,2,28,0,0,15,1,0
7,2,4.75,2,11,0,0,NA,NA,NA
7,4,18.5,2,378,0,0,260,0,0
6,4,6.83,2,254,0,0,75,0,0
3,5,4.25,2,4,0,0,-37,0,0
2,4,4.5,2,28,0,0,NA,NA,NA
4,4,10,3,-23,0,0,NA,NA,NA
3,9,1.91,2,106,0,0,283,0,0
6,6,26.58,3,220,0,0,73,0,0
2,6,11.83,2,-120,0,0,11,0,0
3,5,5.58,3,394,0,0,308,0,0
3,9,13.91,2,-82,0,0,-84,0,0
4,7,8.83,2,-101,0,0,-33,1,1
6,9,18.41,2,710,0,0,709,0,0
6,6,20.33,2,186,0,0,482,0,0
5,6,11.25,2,531,0,0,486,0,0
3,6,4,2,710,0,0,632,0,0
2,4,2.08,2,1,0,0,-21,0,0
2,4,12.5,3,-26,1,0,-11,1,0
2,2,5.33,3,49,0,0,1,0,0
7,6,18.75,2,105,0,0,92,0,0
5,6,6.75,2,490,0,0,540,1,0
5,6,3.66,1,-72,0,0,-97,0,0
5,9,4.5,2,-59,0,0,-78,1,0
2,4,6.66,2,-86,0,0,-71,0,0
6,5,22.58,2,-40,0,0,-142,1,0
4,6,1.5,3,-28,0,0,NA,NA,NA
4,7,0.33,1,-3,0,0,NA,NA,NA
5,1,31.08,2,476,0,0,285,0,0
3,8,0.66,2,-78,0,0,-32,0,0
3,5,14.66,2,60,0,0,180,0,0
3,7,6.25,1,296,0,0,309,0,0
6,9,18.33,2,1026,0,0,1058,0,0
5,3,7.41,2,-27,0,0,-38,0,0
2,6,13.5,2,24,1,0,50,1,0
2,3,1.41,2,13,0,0,17,0,0
4,9,17.83,2,-24,0,0,-51,1,0
3,9,4.41,2,104,0,0,143,0,0
3,6,15.33,2,345,0,0,NA,NA,NA
5,1,4.66,2,-5,0,0,1,0,0
7,6,20.08,2,385,0,0,457,0,0
4,7,7.66,3,-82,1,0,-89,1,0
6,9,29.08,2,-69,0,0,-76,0,0
3,4,13.25,2,-27,0,0,71,0,0
5,6,0.66,2,-105,0,0,-77,1,0
3,5,10.08,2,1,0,0,11,0,0
4,8,1.08,2,12,0,0,13,1,0
4,7,13.08,2,438,0,0,401,0,0
4,9,3.66,2,652,0,0,352,0,0
4,9,4.58,2,247,0,0,169,0,0
4,8,2.66,1,-56,1,0,-39,1,0
3,5,7.75,3,-17,0,0,-4,0,0
3,5,5.83,2,-52,0,0,59,0,0
3,9,21.5,2,-34,0,0,-201,1,0
5,3,25.25,2,-40,0,0,-9,0,0
4,7,1.66,2,320,1,0,155,1,0
6,3,4.58,2,386,0,0,508,0,0
4,6,21.75,2,-133,0,0,-69,0,0
2,8,9.5,2,-53,1,0,-45,1,0
5,7,29.25,2,-67,0,0,-89,1,0
5,9,24.75,2,125,1,0,258,1,0
2,9,5,2,130,0,0,155,1,1
7,9,19.33,2,-53,0,0,-71,0,0
6,3,24.83,2,-28,0,0,-44,0,0
6,2,19.83,3,108,0,0,113,0,0
3,4,7.83,2,-20,0,0,-7,0,0
4,7,13.41,3,256,0,0,206,0,0
4,6,24.41,2,64,0,0,66,0,0
4,6,4,2,-25,0,0,-88,0,0
3,9,1.33,2,24,0,0,58,0,0
6,1,10.5,2,-153,0,0,-169,0,0
3,7,14.58,2,-123,1,0,-151,1,0
6,8,11.83,2,-50,0,0,NA,NA,NA
3,5,2.83,2,-20,0,0,NA,NA,NA
3,7,15.25,2,-119,0,0,-188,0,0
4,3,6.5,2,-23,0,0,-5,0,0
4,9,12.58,2,-61,0,0,-64,0,0
3,9,3.75,2,0,0,0,11,0,0
6,2,9.33,2,-54,0,0,-87,0,0
6,1,17.66,1,-54,0,0,-53,0,0
4,7,19.5,2,336,0,0,NA,NA,NA
4,6,11.66,1,206,1,0,282,1,0
5,6,6.33,2,-38,0,0,-32,0,0
2,8,3.08,2,-39,1,0,-24,1,0
5,7,12.91,2,226,0,0,187,0,0
2,7,11,2,-97,0,0,-97,0,0
2,7,11,2,-162,0,0,-80,0,0
4,8,9.33,2,-31,0,0,-26,0,0
3,3,4.66,2,-72,1,0,-4,1,0
2,3,5.33,3,95,0,0,84,0,0
3,6,1.33,1,209,0,0,NA,NA,NA
5,8,26.58,2,59,0,0,26,0,0
3,6,2.33,3,625,1,0,560,0,0
5,1,3.66,2,-13,0,0,2,0,0
5,1,0.91,2,-28,0,0,-22,0,0
6,3,33.41,1,-136,0,0,-65,0,0
4,4,6.5,3,279,0,0,468,0,0
4,5,6.83,3,-1,0,0,14,1,0
5,4,7.41,2,201,0,0,NA,NA,NA
4,4,26.91,1,-73,0,0,32,0,0
7,7,2.83,2,-34,0,0,-11,1,0
5,1,24.83,2,-117,0,0,-74,0,0
1,7,4.75,2,298,1,1,392,1,0
4,9,12,2,1282,0,0,769,0,0
5,3,40.58,2,-76,0,0,57,0,0
4,9,18.41,2,1259,0,0,1105,0,0
4,9,8.25,2,348,0,0,394,0,0
6,7,39.08,2,303,0,0,654,0,0
7,4,5.08,3,854,0,0,NA,NA,NA
6,5,10.5,2,-61,0,0,-67,0,0
7,3,1.25,2,14,0,0,-28,0,0
5,6,4.58,3,-75,0,0,-41,1,1
6,3,11.66,2,236,0,0,157,0,0
3,9,4.83,2,-43,1,0,-23,1,0
5,7,16.66,2,191,0,0,269,0,0
3,4,10.75,2,16,1,1,20,1,1
3,4,11.5,2,69,0,0,-90,0,0
3,6,2.91,2,-38,0,0,239,0,0
3,4,3.5,1,-2,0,0,-49,0,0
3,5,2.83,3,-26,0,0,85,0,0
6,9,7.33,2,580,0,0,422,0,0
3,1,1.83,1,-48,0,0,-85,0,0
2,7,10.5,2,-156,0,0,-68,0,0
2,6,6.75,3,-55,1,0,483,1,0
2,3,2.66,2,-109,1,0,-70,1,0
3,4,8.75,2,-19,0,0,-7,1,0
7,4,2.5,3,-71,0,0,24,0,0
6,3,32.25,1,-13,0,0,1,0,0
7,6,6.66,2,-62,0,0,-46,0,0
7,4,18.25,2,83,0,0,92,1,0
5,1,32.5,2,57,0,0,117,0,0
1,6,1.66,2,121,0,0,NA,NA,NA
5,5,25.58,2,264,0,0,520,0,0
3,6,10.75,2,10,0,0,234,1,0
2,6,6.25,2,-38,0,0,-3,0,0
3,4,7,2,389,1,0,409,1,0
3,2,14.33,2,1097,0,0,974,0,0
2,6,8.5,2,-22,1,0,-96,1,0
4,2,17.5,2,-25,0,0,-25,0,0
2,3,3.33,2,-3,0,0,-3,0,0
